query_id,recommended_indexes,llm_reasoning_text,execution_time_ms_after,improvement_vs_baseline
Q35,"CREATE INDEX idx_web_returns_date ON web_returns(wr_returned_date_sk, wr_returning_customer_sk, wr_item_sk);; CREATE INDEX idx_web_returns_returning_addr ON web_returns(wr_returning_addr_sk, wr_returned_date_sk);; CREATE INDEX idx_date_dim_year ON date_dim(d_year, d_date_sk);; CREATE INDEX idx_item_manager ON item(i_manager_id, i_item_sk);; CREATE INDEX idx_customer_address_state ON customer_address(ca_state, ca_address_sk);; CREATE INDEX idx_customer_birth ON customer(c_birth_year, c_birth_month, c_customer_sk);","Web returns CTE join on date, item, and address plus customer birth-year filter all benefit from targeted indexes.",,
Q36,"CREATE INDEX idx_store_sales_date ON store_sales(ss_sold_date_sk, ss_item_sk, ss_customer_sk);; CREATE INDEX idx_web_sales_date ON web_sales(ws_sold_date_sk, ws_item_sk, ws_bill_customer_sk);; CREATE INDEX idx_date_dim_year ON date_dim(d_year, d_date_sk);; CREATE INDEX idx_customer_address_state ON customer_address(ca_state, ca_address_sk);; CREATE INDEX idx_item_category_manager ON item(i_category, i_manager_id, i_item_sk);","Quarter-over-quarter aggregation CTEs require fast date, address state, and item attribute filtering.",,
Q37,"CREATE INDEX idx_catalog_sales_item ON catalog_sales(cs_item_sk, cs_sold_date_sk);; CREATE INDEX idx_date_dim_date ON date_dim(d_date, d_date_sk, d_month_seq);; CREATE INDEX idx_item_manager ON item(i_manager_id, i_item_sk);",Correlated subquery and main query both join catalog_sales to item and date_dim by item_sk and date range.,,
Q38,"CREATE INDEX idx_store_sales_customer ON store_sales(ss_customer_sk, ss_sold_date_sk);; CREATE INDEX idx_catalog_sales_customer ON catalog_sales(cs_bill_customer_sk, cs_sold_date_sk);; CREATE INDEX idx_web_sales_customer ON web_sales(ws_bill_customer_sk, ws_sold_date_sk);; CREATE INDEX idx_date_dim_month_seq ON date_dim(d_month_seq, d_date_sk);; CREATE INDEX idx_customer_birth ON customer(c_birth_year, c_birth_month, c_customer_sk);","Three-way INTERSECT across channels requires fast customer, date month_seq, and customer birth_month lookups.",,
Q39.1,"CREATE INDEX idx_inventory_item_warehouse ON inventory(inv_item_sk, inv_warehouse_sk, inv_date_sk);; CREATE INDEX idx_date_dim_year ON date_dim(d_year, d_date_sk);; CREATE INDEX idx_item_category_manager ON item(i_category, i_manager_id, i_item_sk);","Inventory stddev aggregation by warehouse/item/month needs efficient joins on item, warehouse, and date.",,
Q39.2,"CREATE INDEX idx_inventory_item_warehouse ON inventory(inv_item_sk, inv_warehouse_sk, inv_date_sk);; CREATE INDEX idx_date_dim_year ON date_dim(d_year, d_date_sk);; CREATE INDEX idx_item_category_manager ON item(i_category, i_manager_id, i_item_sk);",Same as Q39.1 with additional cov filter; same inventory/item/date indexes apply.,,
Q40,"CREATE INDEX idx_catalog_sales_date ON catalog_sales(cs_sold_date_sk, cs_item_sk, cs_bill_customer_sk);; CREATE INDEX idx_web_sales_date ON web_sales(ws_sold_date_sk, ws_item_sk, ws_bill_customer_sk);; CREATE INDEX idx_store_sales_customer ON store_sales(ss_customer_sk, ss_sold_date_sk);; CREATE INDEX idx_date_dim_year_moy ON date_dim(d_year, d_moy, d_date_sk);; CREATE INDEX idx_date_dim_month_seq ON date_dim(d_month_seq, d_date_sk);; CREATE INDEX idx_item_category_manager ON item(i_category, i_manager_id, i_item_sk);; CREATE INDEX idx_customer_birth ON customer(c_birth_year, c_birth_month, c_customer_sk);; CREATE INDEX idx_customer_address_state ON customer_address(ca_state, ca_address_sk);; CREATE INDEX idx_store_state ON store(s_state, s_store_sk);",Multi-step CTE builds customer set via item/date/channel joins then matches revenue via store address and date range.,,
Q41,"CREATE INDEX idx_store_sales_date ON store_sales(ss_sold_date_sk, ss_item_sk, ss_customer_sk);; CREATE INDEX idx_catalog_sales_date ON catalog_sales(cs_sold_date_sk, cs_item_sk, cs_bill_customer_sk);; CREATE INDEX idx_web_sales_date ON web_sales(ws_sold_date_sk, ws_item_sk, ws_bill_customer_sk);; CREATE INDEX idx_date_dim_date ON date_dim(d_date, d_date_sk, d_month_seq);; CREATE INDEX idx_item_manager ON item(i_manager_id, i_item_sk);; CREATE INDEX idx_customer_birth ON customer(c_birth_year, c_birth_month, c_customer_sk);","Three CTEs each join sales to item, date (by d_date), and customer filtered by birth_year and manager_id.",,
Q42,"CREATE INDEX idx_store_sales_date ON store_sales(ss_sold_date_sk, ss_item_sk, ss_customer_sk);; CREATE INDEX idx_date_dim_month_seq ON date_dim(d_month_seq, d_date_sk);; CREATE INDEX idx_store_state ON store(s_state, s_store_sk);","Weekly sales pivot CTE joins store_sales to date_dim by date_sk, then filters by month_seq and store state.",,
Q43,"CREATE INDEX idx_store_sales_item ON store_sales(ss_item_sk, ss_sold_date_sk);; CREATE INDEX idx_store_sales_store ON store_sales(ss_store_sk, ss_sold_date_sk);; CREATE INDEX idx_store_sales_customer ON store_sales(ss_customer_sk, ss_sold_date_sk);; CREATE INDEX idx_catalog_returns_item_order ON catalog_returns(cr_item_sk, cr_order_number);; CREATE INDEX idx_customer_addr ON customer(c_current_addr_sk, c_customer_sk);; CREATE INDEX idx_customer_cdemo ON customer(c_current_cdemo_sk, c_customer_sk);; CREATE INDEX idx_customer_demographics_attrs ON customer_demographics(cd_gender, cd_marital_status, cd_education_status, cd_demo_sk);; CREATE INDEX idx_customer_address_state ON customer_address(ca_state, ca_address_sk);; CREATE INDEX idx_household_demographics_income ON household_demographics(hd_income_band_sk, hd_demo_sk);","Large multi-table join in cross_sales CTE needs indexes on all FK columns across store_sales, returns, customer, and demographics.",,
Q44,"CREATE INDEX idx_store_sales_date ON store_sales(ss_sold_date_sk, ss_item_sk, ss_customer_sk);; CREATE INDEX idx_date_dim_month_seq ON date_dim(d_month_seq, d_date_sk);; CREATE INDEX idx_store_state ON store(s_state, s_store_sk);; CREATE INDEX idx_item_manager ON item(i_manager_id, i_item_sk);",Revenue subqueries group store_sales by store/item over a month_seq range; store state and item manager filter outer join.,,
Q45,"CREATE INDEX idx_customer_addr_sk ON customer(c_current_addr_sk);; CREATE INDEX idx_customer_cdemo_sk ON customer(c_current_cdemo_sk);; CREATE INDEX idx_ca_state ON customer_address(ca_state);; CREATE INDEX idx_cd_demo_filter ON customer_demographics(cd_marital_status, cd_education_status);; CREATE INDEX idx_ss_customer_sk ON store_sales(ss_customer_sk, ss_sold_date_sk, ss_list_price);; CREATE INDEX idx_ws_bill_customer_sk ON web_sales(ws_bill_customer_sk, ws_sold_date_sk, ws_list_price);; CREATE INDEX idx_cs_ship_customer_sk ON catalog_sales(cs_ship_customer_sk, cs_sold_date_sk, cs_list_price);; CREATE INDEX idx_d_year_moy ON date_dim(d_year, d_moy);","Indexes on customer FKs, address state filter, demographics filters, and sales customer/date lookups accelerate EXISTS subqueries.",,
Q46,CREATE INDEX idx_item_category ON item(i_category);; CREATE INDEX idx_cs_item_sk ON catalog_sales(cs_item_sk);; CREATE INDEX idx_cs_sold_date_sk ON catalog_sales(cs_sold_date_sk);; CREATE INDEX idx_ss_item_sk ON store_sales(ss_item_sk);; CREATE INDEX idx_ss_sold_date_sk ON store_sales(ss_sold_date_sk);; CREATE INDEX idx_ws_item_sk ON web_sales(ws_item_sk);; CREATE INDEX idx_ws_sold_date_sk ON web_sales(ws_sold_date_sk);; CREATE INDEX idx_cr_item_sk ON catalog_returns(cr_item_sk);; CREATE INDEX idx_sr_item_sk ON store_returns(sr_item_sk);; CREATE INDEX idx_wr_item_sk ON web_returns(wr_item_sk);,"Indexes on item category, sales item/date FKs, and return item/order FKs speed up the multi-channel UNION joins.",,
Q47,"CREATE INDEX idx_ss_sold_date_sk ON store_sales(ss_sold_date_sk);; CREATE INDEX idx_ss_store_sk ON store_sales(ss_store_sk);; CREATE INDEX idx_ss_promo_sk ON store_sales(ss_promo_sk);; CREATE INDEX idx_ss_item_sk ON store_sales(ss_item_sk);; CREATE INDEX idx_cs_sold_date_sk ON catalog_sales(cs_sold_date_sk);; CREATE INDEX idx_cs_catalog_page_sk ON catalog_sales(cs_catalog_page_sk);; CREATE INDEX idx_cs_promo_sk ON catalog_sales(cs_promo_sk);; CREATE INDEX idx_ws_sold_date_sk ON web_sales(ws_sold_date_sk);; CREATE INDEX idx_ws_web_site_sk ON web_sales(ws_web_site_sk);; CREATE INDEX idx_ws_promo_sk ON web_sales(ws_promo_sk);; CREATE INDEX idx_item_category ON item(i_category);; CREATE INDEX idx_promotion_channels ON promotion(p_channel_email, p_channel_tv, p_channel_radio, p_channel_press, p_channel_event);; CREATE INDEX idx_d_date ON date_dim(d_date);","Indexes on date, store/catalog/web FKs, promo channels, and item category support date-range and multi-channel profit aggregation joins.",,
Q48,"CREATE INDEX idx_cr_returned_date_sk ON catalog_returns(cr_returned_date_sk);; CREATE INDEX idx_cr_returning_customer_sk ON catalog_returns(cr_returning_customer_sk, cr_returned_date_sk);; CREATE INDEX idx_cr_returning_addr_sk ON catalog_returns(cr_returning_addr_sk);; CREATE INDEX idx_ca_state ON customer_address(ca_state);; CREATE INDEX idx_customer_addr_sk ON customer(c_current_addr_sk);; CREATE INDEX idx_d_year_moy ON date_dim(d_year, d_moy);",Indexes on catalog_returns date/customer/address FKs and address state filter speed up CTR aggregation and customer lookup.,,
Q49,"CREATE INDEX idx_sr_returned_date_sk ON store_returns(sr_returned_date_sk);; CREATE INDEX idx_sr_item_sk ON store_returns(sr_item_sk);; CREATE INDEX idx_cr_returned_date_sk ON catalog_returns(cr_returned_date_sk);; CREATE INDEX idx_cr_item_sk ON catalog_returns(cr_item_sk);; CREATE INDEX idx_wr_returned_date_sk ON web_returns(wr_returned_date_sk);; CREATE INDEX idx_wr_item_sk ON web_returns(wr_item_sk);; CREATE INDEX idx_item_category_manager ON item(i_category, i_manager_id);; CREATE INDEX idx_d_month_seq ON date_dim(d_month_seq);; CREATE INDEX idx_d_date ON date_dim(d_date);",Indexes on return date/item FKs and item category/manager filter accelerate the three return-channel CTEs joined on item.,,
Q50,"CREATE INDEX idx_ss_sold_date_sk ON store_sales(ss_sold_date_sk);; CREATE INDEX idx_ss_customer_sk ON store_sales(ss_customer_sk, ss_sold_date_sk, ss_list_price);; CREATE INDEX idx_cs_sold_date_sk ON catalog_sales(cs_sold_date_sk);; CREATE INDEX idx_cs_bill_customer_sk ON catalog_sales(cs_bill_customer_sk);; CREATE INDEX idx_ws_sold_date_sk ON web_sales(ws_sold_date_sk);; CREATE INDEX idx_ws_bill_customer_sk ON web_sales(ws_bill_customer_sk, ws_sold_date_sk, ws_list_price);; CREATE INDEX idx_d_month_seq ON date_dim(d_month_seq);",Indexes on sales date/customer FKs and date_dim month_seq accelerate the three EXCEPT set-operation branches.,,
Q51,CREATE INDEX idx_ws_item_sk ON web_sales(ws_item_sk);; CREATE INDEX idx_ws_sold_date_sk ON web_sales(ws_sold_date_sk);; CREATE INDEX idx_item_manufact_id ON item(i_manufact_id);; CREATE INDEX idx_item_category ON item(i_category);; CREATE INDEX idx_d_date ON date_dim(d_date);,"Indexes on web_sales item/date FKs, item manufact/category filters, and date range support the correlated subquery discount comparison.",,
Q52,CREATE INDEX idx_ws_ship_date_sk ON web_sales(ws_ship_date_sk);; CREATE INDEX idx_ws_ship_addr_sk ON web_sales(ws_ship_addr_sk);; CREATE INDEX idx_ws_web_site_sk ON web_sales(ws_web_site_sk);; CREATE INDEX idx_ws_order_number ON web_sales(ws_order_number);; CREATE INDEX idx_wr_order_number ON web_returns(wr_order_number);; CREATE INDEX idx_ca_state ON customer_address(ca_state);; CREATE INDEX idx_d_date ON date_dim(d_date);,"Indexes on web_sales ship date/address/site FKs and order_number support the date filter, state filter, and EXISTS/NOT EXISTS subqueries.",,
